xt,yt,xf,yf
0.001075,0.7639177212565073,1433.632006668056,(5.23780416428199e-07-4.630706119121766e-08j)
0.0010875,-0.25496934789209386,1450.3021462804752,(6.601479355136151e-07-4.674533199303445e-08j)
0.0011,-0.9810011668150347,1466.9722858928944,(7.986758111845999e-07-4.726753929862686e-08j)
0.0011125,-0.6300668612944913,1483.6424255053137,(9.412094120213302e-07-4.788598033944598e-08j)
0.001125,0.38236295021881483,1500.312565117733,(1.0896565360185939e-06-4.8585638931501236e-08j)
0.0011375,0.9907347275146567,1516.9827047301524,(1.2460565942824267e-06-4.940569467743791e-08j)
0.00115,0.6174027536315915,1533.6528443425716,(1.4125945980793296e-06-5.030038720644781e-08j)
0.0011625,-0.33137947255698336,1550.3229839549908,(1.591738888045257e-06-5.132472203831759e-08j)
0.001175,-0.9685340315953512,1566.99312356741,(1.7862862158046777e-06-5.2465941038795736e-08j)
0.0011875,-0.7711795385503276,1583.6632631798293,(1.9994870509854046e-06-5.372767308614232e-08j)
0.0012,0.04141264660962814,1600.3334027922485,(2.2351766582051624e-06-5.514565832197309e-08j)
0.0012125,0.8030474113740016,1617.0035424046678,(2.4979383138057365e-06-5.670822355056601e-08j)
0.001225,0.9730908952119224,1633.673682017087,(2.7933076607172813e-06-5.845311995436413e-08j)
0.0012375,0.48950013633926487,1650.3438216295062,(3.1281084799768404e-06-6.039507177288527e-08j)
0.00125,-0.2851299881105394,1667.0139612419255,(3.510789775765591e-06-6.25663289456644e-08j)
0.0012625,-0.8726454440542002,1683.6841008543447,(3.9519884430093505e-06-6.498359170276931e-08j)
0.001275,-0.9760265005065437,1700.3542404667642,(4.465211910075478e-06-6.770616800465755e-08j)
0.0012875,-0.5953998445580242,1717.0243800791834,(5.067932985207338e-06-7.076630317382352e-08j)
0.0013,0.041412646609620796,1733.6945196916026,(5.7829663708273675e-06-7.422714508129469e-08j)
0.0013125,0.6369238041374012,1750.3646593040219,(6.640620337903791e-06-7.81664535885597e-08j)
0.001325,0.965598426300725,1767.034798916441,(7.681825748839799e-06-8.266453006919999e-08j)
0.0013375,0.9425440034533318,1783.7049385288603,(8.962840977400077e-06-8.784340609600816e-08j)
0.00135,0.6174027536315696,1800.3750781412796,(1.0562472869679596e-05-9.384600773322071e-08j)
0.0013625,0.12316822400703928,1817.0452177536988,(1.2593658949011655e-05-1.0085535911280585e-07j)
0.001375,-0.38529855551342973,1833.715357366118,(1.522149613486512e-05-1.0909110503484754e-07j)
0.0013875,-0.7791973336977237,1850.3854969785373,(1.8693056308889184e-05-1.1886975768111764e-07j)
0.0014,-0.9810011668150331,1867.0556365909565,(2.338349721366434e-05-1.3041196259820245e-07j)
0.0014125,-0.968802784211869,1883.725776203376,(2.9859519276685507e-05-1.440354925177634e-07j)
0.001425,-0.7668533265511261,1900.3959158157952,(3.890099337437844e-05-1.592026725216652e-07j)
0.0014375,-0.4299184141899081,1917.0660554282144,(5.098264370701123e-05-1.7243725967916286e-07j)
0.00145,-0.027176324810718702,1933.7361950406337,(6.084827408495434e-05-1.6405170867760454e-07j)
0.0014625,0.3711502536919479,1950.406334653053,(-1.4813878722424111e-05+2.5249385640946533e-08j)
0.001475,0.7033542913469399,1967.0764742654721,(1.7759464805546372-0.0023247127422248576j)
0.0014875,0.9222572024161726,1983.7466138778914,(-11.089064208259273+0.007257774690314842j)
0.0015,0.9985321973526874,2000.4167534903106,(18.62546476921989-8.637332387823312e-10j)
0.0015125,0.9222572024161645,2017.0868931027298,(-11.08906426915803-0.0072577763844582435j)
0.001525,0.7033542913469452,2033.757032715149,(1.7759463585084934+0.0023247110969319j)
0.0015375,0.3711502536919547,2050.4271723275683,(-1.4997556451323501e-05-2.6787417402528682e-08j)
0.00155,-0.027176324810711357,2067.097311939988,(6.0602215460731654e-05+1.626452857156181e-07j)
0.0015625,-0.42991841418991433,2083.767451552407,(5.06732089619132e-05+1.7122438070114812e-07j)
0.001575,-0.7668533265511306,2100.4375911648262,(3.8526900564495525e-05+1.5819659041799736e-07j)
0.0015875,-0.9688027842118707,2117.1077307772453,(2.9419265881419187e-05+1.432939609670576e-07j)
0.0016,-0.9810011668150318,2133.7778703896647,(2.2875193059234967e-05+1.3000639411743236e-07j)
0.0016125,-0.7791973336977194,2150.448010002084,(1.8114575693068178e-05+1.187845613870492e-07j)
0.001625,-0.38529855551344966,2167.118149614503,(1.4570389902157643e-05+1.0941918512398507e-07j)
0.0016375,0.12316822400704608,2183.7882892269226,(1.1867051145308949e-05+1.016350116012088e-07j)
0.00165,0.6174027536315749,2200.4584288393417,(9.757202072080418e-06+9.511381108990044e-08j)
0.0016625,0.942544003453334,2217.128568451761,(8.075247515115791e-06+8.966837858684351e-08j)
0.001675,0.9655984263007232,2233.79870806418,(6.7078553394051e-06+8.509802619776491e-08j)
0.0016875,0.6369238041374069,2250.4688476765996,(5.575704775633666e-06+8.124499483835585e-08j)
0.0017,0.041412646609642334,2267.1389872890186,(4.621993939402315e-06+7.805054659909561e-08j)
0.0017125,-0.5953998445580296,2283.809126901438,(3.805191459898027e-06+7.536228941685038e-08j)
0.001725,-0.9760265005065453,2300.479266513857,(3.094331756778456e-06+7.316086675072839e-08j)
0.0017375,-0.8726454440542039,2317.1494061262765,(2.4658339980511185e-06+7.136904227867585e-08j)
0.00175,-0.2851299881105328,2333.819545738696,(1.9014235859614667e-06+6.995065540392577e-08j)
0.0017625,0.4895001363392585,2350.489685351115,(1.3866266249466843e-06+6.886974427154651e-08j)
0.001775,0.9730908952119208,2367.1598249635344,(9.097708133232185e-07+6.810243774230292e-08j)
0.0017875,0.803047411374006,2383.8299645759535,(4.61189335720924e-07+6.76320346098408e-08j)
0.0018,0.04141264660963548,2400.500104188373,(3.272087389927236e-08+6.743574549976145e-08j)
0.0018125,-0.7711795385503319,2417.170243800792,(-3.827413616042108e-07+6.750992963266977e-08j)
0.001825,-0.9685340315953495,2433.8403834132114,(-7.915684985815297e-07+6.784760597810559e-08j)
0.0018375,-0.33137947255701716,2450.5105230256304,(-1.1996438087885038e-06+6.844934524822704e-08j)
0.00185,0.6174027536315746,2467.18066263805,(-1.612588399319225e-06+6.930911619933909e-08j)
0.0018625,0.9907347275146576,2483.850802250469,(-2.035975848851192e-06+7.043802924194648e-08j)
0.001875,0.3823629502188216,2500.5209418628883,(-2.475495654115288e-06+7.185288991147839e-08j)
0.0018875,-0.6300668612944855,2517.191081475308,(-2.937121484066529e-06+7.353423147980562e-08j)
0.0019,-0.9810011668150334,2533.861221087727,(-3.427357365110214e-06+7.55437126087096e-08j)
0.0019125,-0.25496934789211473,2550.5313607001463,(-3.9534158035724485e-06+7.786348237347855e-08j)
0.001925,0.7639177212565026,2567.2015003125653,(-4.523479173262901e-06+8.053821556880522e-08j)
0.0019375,0.9020973989119209,2583.8716399249847,(-5.147022993701178e-06+8.358882623332904e-08j)
0.00195,-0.02717632481069617,2600.5417795374037,(-5.835181370317244e-06+8.706013904127207e-08j)
0.0019625,-0.9294525999850343,2617.211919149823,(-6.601262013017362e-06+9.099265783061618e-08j)
0.001975,-0.7062898966415585,2633.882058762242,(-7.461351953508277e-06+9.542803635411443e-08j)
0.0019875,0.38158847914490274,2650.5521983746617,(-8.435168545477667e-06+1.0045205535723484e-07j)
0.002,0.9985321973526874,2667.222337987081,(-9.547197013151305e-06+1.0612425797736949e-07j)
0.0020125,0.3815884791449118,2683.8924775995,(-1.0828183835940454e-05+1.1254123805914838e-07j)
0.002025,-0.7062898966415516,2700.5626172119196,(-1.2317237714400726e-05+1.1981355901506263e-07j)
0.0020375,-0.9294525999850538,2717.2327568243386,(-1.4064826220032386e-05+1.2808415489687448e-07j)
0.00205,-0.027176324810705966,2733.902896436758,(-1.6136916330433125e-05+1.3751352650652464e-07j)
0.0020625,0.9020973989119166,2750.573036049177,(-1.8621110583391372e-05+1.4832425160665247e-07j)
0.002075,0.7639177212564997,2767.2431756615965,(-2.1635681500153936e-05+1.6075318569905642e-07j)
0.0020875,-0.25496934789210524,2783.9133152740155,(-2.5343145324541183e-05+1.7516607550734087e-07j)
0.0021,-0.9810011668150342,2800.583454886435,(-2.9971344213564066e-05+1.9194655300560875e-07j)
0.0021125,-0.6300668612945264,2817.253594498854,(-3.5846327580912885e-05+2.1163717290120787e-07j)
0.002125,0.38236295021881256,2833.9237341112735,(-4.344538985168178e-05+2.34916904624273e-07j)
0.0021375,0.9907347275146546,2850.593873723693,(-5.348204163638747e-05+2.6254812638878464e-07j)
0.00215,0.6174027536315935,2867.264013336112,(-6.704031256752162e-05+2.954912061727501e-07j)
0.0021625,-0.3313794725569811,2883.9341529485314,(-8.575744079572463e-05+3.342178640696944e-07j)
0.002175,-0.968534031595347,2900.6042925609504,(-0.00011188612395052213+3.7751103004837466e-07j)
0.0021875,-0.7711795385503292,2917.27443217337,(-0.00014679825868448433+4.152805021246023e-07j)
0.0022,0.04141264660963989,2933.944571785789,(-0.00017530884554053304+3.9049264973198303e-07j)
0.0022125,0.8030474113740086,2950.6147113982083,(4.3263205612825e-05-1.5684605982151473e-07j)
0.002225,0.9730908952119198,2967.2848510106273,(-5.130572406249442+0.0067158319587792125j)
0.0022375,0.4895001363392794,2983.954990623047,(32.035454509984284-0.020967238046035702j)
0.00225,-0.2851299881105371,3000.625130235466,(-53.80753551782823-8.292089128601974e-08j)
0.0022625,-0.872645444054206,3017.2952698478853,(32.03545466141294+0.02096707217893326j)
0.002275,-0.9760265005065475,3033.9654094603047,(-5.1305721028322395-0.006715997986235345j)
0.0022875,-0.5953998445580375,3050.6355490727237,(4.371981755312606e-05-9.425211166317399e-09j)
0.0023,0.041412646609618346,3067.305688685143,(-0.00017469727857640855-5.571110791406496e-07j)
0.0023125,0.6369238041373775,3083.975828297562,(-0.00014602932957938266-5.823471202294605e-07j)
0.002325,0.9655984263007208,3100.6459679099817,(-0.00011095681283697866-5.451355018491895e-07j)
0.0023375,0.9425440034533326,3117.3161075224007,(-8.466401887703476e-05-5.025018249912145e-07j)
0.00235,0.6174027536315827,3133.98624713482,(-6.577841762305374e-05-4.6451730985304303e-07j)
0.0023625,0.12316822400702761,3150.656386747239,(-5.204652612184467e-05-4.324829155275204e-07j)
0.002375,-0.3852985555134406,3167.3265263596586,(-4.183029918486403e-05-4.0582873695686056e-07j)
0.0023875,-0.7791973336977221,3183.9966659720776,(-3.404493950043275e-05-3.836584536055093e-07j)
0.0024,-0.9810011668150327,3200.666805584497,(-2.7975937199006934e-05-3.652091605982241e-07j)
0.0024125,-0.968802784211866,3217.3369451969165,(-2.314508867952478e-05-3.497826871990591e-07j)
0.002425,-0.7668533265511369,3234.0070848093355,(-1.922520841302926e-05-3.368761309313547e-07j)
0.0024375,-0.42991841418991034,3250.677224421755,(-1.59873290064507e-05-3.2607942800638934e-07j)
0.00245,-0.027176324810706944,3267.347364034174,(-1.3267589596055355e-05-3.170601950968447e-07j)
0.0024625,0.3711502536919456,3284.0175036465935,(-1.0946327384567094e-05-3.095752398562307e-07j)
0.002475,0.7033542913469382,3300.6876432590125,(-8.934329831041243e-06-3.034163748280421e-07j)
0.0024875,0.9222572024161716,3317.357782871432,(-7.16384883449842e-06-2.984296542695647e-07j)
0.0025,0.9985321973526874,3334.027922483851,(-5.582462721332694e-06-2.9449044729925353e-07j)
0.0025125,0.9222572024161709,3350.6980620962704,(-4.1488099813826265e-06-2.914948355749473e-07j)
0.002525,0.7033542913469368,3367.3682017086894,(-2.8296333562851387e-06-2.893677710387105e-07j)
0.0025375,0.37115025369194377,3384.038341321109,(-1.5976082061996288e-06-2.880506148077616e-07j)
0.00255,-0.027176324810737323,3400.7084809335283,(-4.2977478149539526e-07-2.8749461320071107e-07j)
0.0025625,-0.4299184141899378,3417.3786205459473,(6.936548435600417e-07-2.8767060809946445e-07j)
0.002575,-0.7668533265511381,3434.048760158367,(1.7902207780994646e-06-2.885504554545336e-07j)
0.0025875,-0.9688027842118665,3450.718899770786,(2.8759459923537623e-06-2.9013519825514663e-07j)
0.0026,-0.9810011668150322,3467.3890393832053,(3.965950220755667e-06-2.9241168763898354e-07j)
0.0026125,-0.7791973336977209,3484.0591789956243,(5.074977547907265e-06-2.9539854869094657e-07j)
0.002625,-0.3852985555134388,3500.7293186080437,(6.2178893841497874e-06-2.9908786097683067e-07j)
0.0026375,0.12316822400705775,3517.3994582204627,(7.41018977725291e-06-3.0355945514732707e-07j)
0.00265,0.6174027536315843,3534.069597832882,(8.668455333703443e-06-3.0877767631740715e-07j)
0.0026625,0.9425440034533332,3550.739737445301,(1.0010957952758434e-05-3.1484852850651543e-07j)
0.002675,0.9655984263007275,3567.4098770577207,(1.1458287754966584e-05-3.2180804458572116e-07j)
0.0026875,0.6369238041373979,3584.08001667014,(1.3034107141152888e-05-3.29719155035307e-07j)
0.0027,0.04141264660961639,3600.750156282559,(1.4766140759061071e-05-3.3869133968998373e-07j)
0.0027125,-0.5953998445580392,3617.4202958949786,(1.668735700428236e-05-3.4881587564162623e-07j)
0.002725,-0.9760265005065478,3634.0904355073976,(1.8837543731986626e-05-3.6022842105224714e-07j)
0.0027375,-0.8726454440542051,3650.760575119817,(2.1265361075455394e-05-3.7307367572185596e-07j)
0.00275,-0.28512998811056245,3667.430714732236,(2.4031121962963343e-05-3.875554278847692e-07j)
0.0027625,0.4895001363392811,3684.1008543446555,(2.7210508319743538e-05-4.0388103787912103e-07j)
0.002775,0.9730908952119203,3700.7709939570746,(3.0899725648203754e-05-4.223371933096603e-07j)
0.0027875,0.8030474113740075,3717.441133569494,(3.522279258009197e-05-4.4325423122403365e-07j)
0.0028,0.04141264660963793,3734.111273181913,(4.0341812073556985e-05-4.670498816648847e-07j)
0.0028125,-0.7711795385503123,3750.7814127943325,(4.647194701663808e-05-4.942326958474274e-07j)
0.002825,-0.9685340315953537,3767.451552406752,(5.3903638475786444e-05-5.25453756693619e-07j)
0.0028375,-0.3313794725569792,3784.121692019171,(6.303596607331435e-05-5.615115157531436e-07j)
0.00285,0.6174027536315727,3800.7918316315904,(7.442820407640414e-05-6.034374080898267e-07j)
0.0028625,0.990734727514658,3817.4619712440094,(8.888093963552952e-05-6.52532910526765e-07j)
0.002875,0.3823629502188108,3834.132110856429,(0.00010756564228291283-7.10410529760841e-07j)
0.0028875,-0.6300668612944836,3850.802250468848,(0.0001322339462475105-7.790800933688269e-07j)
0.0029,-0.9810011668150396,3867.4723900812673,(0.0001655466435494132-8.606742810248264e-07j)
0.0029125,-0.25496934789210335,3884.1425296936864,(0.00021152249983964297-9.566184203764456e-07j)
0.002925,0.7639177212565009,3900.812669306106,(0.00027569111614061286-1.0637447999532569e-06j)
0.0029375,0.902097398911928,3917.4828089185253,(0.0003614197951089199-1.157306060533236e-06j)
0.00295,-0.02717632481067952,3934.1529485309443,(0.0004314366915354524-1.0973827456512775e-06j)
0.0029625,-0.9294525999850334,3950.8230881433637,(-0.0001050179791608811+2.4515998242694367e-07j)
0.002975,-0.7062898966415704,3967.4932277557828,(12.593164856313594-0.016484377665949214j)
0.0029875,0.38158847914490046,3984.163367368202,(-78.63210626209863+0.0514646537800211j)
0.003,0.9985321973526874,4000.833506980621,(132.07241864167554+6.076309877588926e-08j)
0.0030125,0.38158847914488775,4017.5036465930407,(-78.63210654781349-0.0514645322139581j)
0.003025,-0.7062898966415599,4034.1737862054597,(12.593164283829104+0.016484499534467345j)
0.0030375,-0.9294525999850495,4050.843925817879,(-0.0001058794757208983-1.2282738523680123e-07j)
0.00305,-0.02717632481072262,4067.514065430298,(0.00043028290637816847+1.2203673264055344e-06j)
0.0030625,0.9020973989119095,4084.1842050427176,(0.00035996922484904045+1.281144939185169e-06j)
0.003075,0.7639177212565105,4100.854344655137,(0.0002739381214997516+1.188616603585122e-06j)
0.0030875,-0.25496934789208914,4117.5244842675565,(0.0002094601783941019+1.082738231103802e-06j)
0.0031,-0.9810011668150251,4134.194623879976,(0.00016316679760427632+9.882376748295904e-07j)
0.0031125,-0.6300668612945172,4150.864763492395,(0.00012952700394750361+9.082940171033343e-07j)
0.003125,0.38236295021882344,4167.534903104814,(0.00010452056456031909+8.41498995259887e-07j)
0.0031375,0.9907347275146561,4184.2050427172335,(8.548510446366049e-05+7.857109746036187e-07j)
0.00315,0.6174027536315843,4200.8751823296525,(7.066734191259598e-05+7.389479479770126e-07j)
0.0031625,-0.3313794725569922,4217.5453219420715,(5.8893902403489085e-05+6.995846590342772e-07j)
0.003175,-0.96853403159535,4234.2154615544905,(4.9362264497573074e-05+6.663550290547127e-07j)
0.0031875,-0.7711795385503398,4250.88560116691,(4.151094605917222e-05+6.382199592876669e-07j)
0.0032,0.04141264660965164,4267.555740779329,(3.493844193256873e-05+6.144009014117909e-07j)
0.0032125,0.8030474113739987,4284.225880391748,(2.9351688971357844e-05+5.942725924181923e-07j)
0.003225,0.9730908952119235,4300.896020004168,(2.453255382853827e-05+5.773272868905245e-07j)
0.0032375,0.4895001363392939,4317.566159616587,(2.031563633294051e-05+5.631796690667941e-07j)
0.00325,-0.2851299881105211,4334.236299229006,(1.6573278476479796e-05+5.515052541150936e-07j)
0.0032625,-0.8726454440541979,4350.906438841425,(1.3205105625044152e-05+5.420739114511225e-07j)
0.003275,-0.9760265005065448,4367.576578453845,(1.0130789726374921e-05+5.346538972302426e-07j)
0.0032875,-0.5953998445580281,4384.246718066264,(7.284760465049498e-06+5.291220807650822e-07j)
0.0033,0.0414126466096301,4400.916857678683,(4.612336783426283e-06+5.253325918075005e-07j)
0.0033125,0.6369238041374085,4417.586997291102,(2.066901305267836e-06+5.232134243447125e-07j)
0.003325,0.9655984263007238,4434.257136903522,(-3.923796370401502e-07+5.226838461334057e-07j)
0.0033375,0.9425440034533287,4450.927276515941,(-2.8022313892925337e-06+5.237118310307957e-07j)
0.00335,0.6174027536315511,4467.59741612836,(-5.196792876351414e-06+5.262845360284577e-07j)
0.0033625,0.12316822400704414,4484.26755574078,(-7.6087694468798e-06+5.303854243914488e-07j)
0.003375,-0.38529855551342523,4500.937695353199,(-1.0070594098389384e-05+5.360556213569658e-07j)
0.0033875,-0.7791973336977117,4517.607834965618,(-1.2615480765035215e-05+5.433228882914236e-07j)
0.0034,-0.9810011668150292,4534.277974578037,(-1.5278512700091463e-05+5.522632139338764e-07j)
0.0034125,-0.9688027842118703,4550.948114190457,(-1.8097807427605217e-05+5.629486224880051e-07j)
0.003425,-0.7668533265511294,4567.618253802876,(-2.1115880711454347e-05+5.755029747313611e-07j)
0.0034375,-0.42991841418989973,4584.288393415295,(-2.438116610187065e-05+5.900494709152966e-07j)
0.00345,-0.027176324810695186,4600.958533027714,(-2.795003499387628e-05+6.067810415181505e-07j)
0.0034625,0.37115025369195653,4617.628672640134,(-3.188915034030786e-05+6.25882446928622e-07j)
0.003475,0.7033542913469465,4634.298812252553,(-3.627866450599977e-05+6.476148614153155e-07j)
0.0034875,0.9222572024161761,4650.968951864972,(-4.1216323797065915e-05+6.722831721067883e-07j)
0.0035,0.9985321973526874,4667.639091477392,(-4.682296930275092e-05+7.002598360320338e-07j)
0.0035125,0.9222572024161555,4684.309231089811,(-5.325003189628717e-05+7.319828957275865e-07j)
0.003525,0.7033542913469486,4700.97937070223,(-6.0689785766734815e-05+7.680010080152804e-07j)
